time_ms,spike_rate_hz,calcium_proxy
4275.0,30.919540229885058,331.599299487626
4325.0,32.41379310344828,323.9940705964803
4375.0,34.59770114942529,320.4736426890016
4425.0,35.51724137931034,318.717792682173
4475.0,40.3448275862069,323.6794713620417
4525.0,39.310344827586206,326.4937588931173
4575.0,33.333333333333336,320.88996053551205
4625.0,30.689655172413794,312.6141363513092
4675.0,31.03448275862069,306.06683291692775
4725.0,39.08045977011494,311.2735153163675
4775.0,38.85057471264368,315.374200883066
4825.0,42.06896551724138,323.14144668233973
4875.0,42.758620689655174,330.6391395302988
4925.0,37.241379310344826,329.6130070133124
4975.0,40.3448275862069,332.89109807687896
5025.0,42.06896551724138,337.97077705839615
5075.0,42.41379310344828,342.7312388268156
5125.0,42.06896551724138,346.30254311831305
5175.0,41.37931034482759,348.4042196998028
5225.0,44.71264367816092,354.63996853610286
5275.0,42.298850574712645,356.6944291558896
5325.0,43.793103448275865,360.4310847108047
5375.0,41.03448275862069,359.9099143322561
5425.0,38.275862068965516,355.78282053778094
5475.0,35.51724137931034,348.60368757192504
5525.0,29.42528735632184,334.38738070404065
5575.0,22.413793103448278,312.98449150763076
5625.0,29.54022988505747,304.39015804005925
5675.0,34.252873563218394,303.41013082166705
5725.0,33.5632183908046,301.65671564366824
5775.0,36.89655172413793,304.62270862510843
5825.0,39.310344827586206,310.3559118172725
5875.0,40.229885057471265,316.4408704809971
5925.0,42.758620689655174,324.97294260841153
5975.0,40.91954022988506,329.7395115410783
6025.0,35.172413793103445,326.09696880361474
6075.0,38.275862068965516,327.1578951352081
6125.0,44.367816091954026,336.19236695022863
6175.0,40.689655172413794,338.92657619521844
6225.0,42.758620689655174,344.00286931424415
6275.0,41.264367816091955,346.3026271024113
6325.0,38.96551724137931,345.17788268413585
6375.0,50.45977011494253,359.58536213873197
6425.0,45.97701149425287,365.79149920784846
6475.0,47.93103448275862,373.6559794190313
6525.0,39.08045977011494,368.4883987576146
6575.0,28.96551724137931,350.6018490760491
6625.0,28.39080459770115,334.69485667993297
6675.0,28.96551724137931,321.9988091342697
6725.0,32.41379310344828,315.8582609495471
6775.0,34.13793103448276,312.9629671893059
6825.0,32.18390804597701,307.90105533306235
6875.0,31.724137931034484,302.99979657471135
6925.0,32.758620689655174,300.23356238745964
6975.0,33.2183908045977,298.5089537494772
7025.0,40.689655172413794,307.0323254264348
7075.0,41.839080459770116,315.7827471550056
7125.0,43.333333333333336,325.1826203449664
7175.0,41.03448275862069,330.06814840970173
7225.0,40.804597701149426,333.8950765749414
7275.0,38.96551724137931,334.67707555516387
7325.0,41.839080459770116,339.18074101413805
7375.0,47.47126436781609,350.5165403729128
7425.0,44.94252873563219,356.7327791884737
7475.0,47.701149425287355,365.6802322014731
7525.0,40.689655172413794,363.88648489791376
7575.0,37.35632183908046,357.9148957189088
7625.0,37.93103448275862,353.62640957964936
7675.0,38.85057471264368,351.22592462704876
7725.0,38.39080459770115,348.57900909561783
7775.0,36.4367816091954,343.72899341255487
7825.0,32.758620689655174,334.7105468325008
7875.0,34.71264367816092,329.6885194864085
7925.0,31.149425287356323,320.6795319600215
7975.0,29.195402298850574,310.446044727052
8025.0,24.137931034482758,295.0233199034726
8075.0,20.919540229885058,277.66619882133887
8125.0,37.12643678160919,284.62736280714483
8175.0,42.06896551724138,297.12186797176395
8225.0,46.55172413793103,313.6863782890995
8275.0,46.89655172413793,328.1682307951843
8325.0,45.97701149425287,339.1971625754911
8375.0,43.793103448275865,345.61594999472993
8425.0,50.229885057471265,359.6518204413552
8475.0,47.93103448275862,368.4601414696459
8525.0,41.37931034482759,367.1600157039684
8575.0,34.94252873563219,357.4612231909133
8625.0,33.67816091954023,347.56117755804894
8675.0,35.86206896551724,342.0994656229566
8725.0,33.10344827586207,333.7915816129546
8775.0,41.14942528735632,337.50384337585393
8825.0,37.47126436781609,335.7339809311401
8875.0,36.7816091954023,333.3135301761653
8925.0,46.0919540229885,343.7077828042501
8975.0,40.91954022988506,345.60022054571573
9025.0,33.44827586206897,337.22035561168957
9075.0,28.620689655172413,323.6767642378683
9125.0,25.632183908045977,308.2180015498423
9175.0,24.367816091954023,293.4424009787281
9225.0,31.03448275862069,289.84304884679113
9275.0,38.62068965517241,296.93207538770014
9325.0,42.64367816091954,308.3072858707486
9375.0,45.05747126436781,321.16095322647254
9425.0,48.275862068965516,336.33795331771654
9475.0,48.735632183908045,349.79877053249936
9525.0,47.241379310344826,359.19602929040786
9575.0,45.40229885057471,364.6945507589995
9625.0,37.35632183908046,358.5991662874559
9675.0,36.89655172413793,352.82607982878665
9725.0,37.58620689655172,348.8593984743719
9775.0,36.7816091954023,344.42416232577364
9825.0,34.827586206896555,338.06026288818146
9875.0,35.51724137931034,333.5935206612062
9925.0,30.919540229885058,323.6728558473451
9975.0,36.7816091954023,323.1087477683053
10025.0,45.747126436781606,334.6094267826652
10075.0,40.229885057471265,336.97277923904716
10125.0,39.310344827586206,337.7449616342708
10175.0,33.9080459770115,331.1816954821886
10225.0,25.977011494252874,315.03134352004815
10275.0,26.436781609195403,301.9737691139445
10325.0,32.64367816091954,299.21513680239536
10375.0,35.172413793103445,300.259416177497
10425.0,39.195402298850574,306.52058905018333
10475.0,43.333333333333336,317.3505124504953
10525.0,49.310344827586206,334.49620999009835
10575.0,58.04597701149425,360.6788185847458
10625.0,52.64367816091954,375.6221288843014
10675.0,40.0,371.37853628757415
10725.0,39.195402298850574,366.7118362977237
10775.0,28.275862068965516,348.1734086190002
10825.0,24.82758620689655,327.8709896718367
10875.0,33.10344827586207,321.7434184270578
10925.0,37.35632183908046,322.2415601204789
10975.0,40.0,326.19821812503585
11025.0,42.298850574712645,332.61941934442933
11075.0,45.86206896551724,342.8145335599943
11125.0,44.71264367816092,349.91004991251265
11175.0,34.252873563218394,341.9378175735414
11225.0,36.89655172413793,338.72322235046636
11275.0,28.160919540229884,324.33113114807907
11325.0,23.563218390804597,306.00152440987756
11375.0,31.49425287356322,301.08448119367006
11425.0,33.5632183908046,299.68989882748014
11475.0,38.04597701149425,304.50079594091795
11525.0,43.793103448275865,316.2529614696176
11575.0,41.03448275862069,322.515846494888
11625.0,45.51724137931034,333.8034981215425
11675.0,45.86206896551724,343.81559819942726
11725.0,44.59770114942529,350.5995871383333
11775.0,45.51724137931034,357.5695862778143
11825.0,42.298850574712645,359.1681665209694
11875.0,41.60919540229885,359.59971066265507
11925.0,37.241379310344826,354.1300225147688
11975.0,34.94252873563219,346.4294598868405
12025.0,29.885057471264368,333.1576096861868
12075.0,34.13793103448276,327.6055194088609
12125.0,36.666666666666664,326.2840027773842
12175.0,42.41379310344828,332.8442133199516
12225.0,40.229885057471265,335.48036139473936
12275.0,40.57471264367816,338.1722128387029
12325.0,36.0919540229885,334.4636546797984
12375.0,27.471264367816094,319.80406620671147
12425.0,25.17241379310345,304.3195783088903
12475.0,29.195402298850574,296.5896578177816
12525.0,37.58620689655172,301.2574283411918
12575.0,43.793103448275865,313.5038008506749
12625.0,45.28735632183908,325.87009334050936
12675.0,50.11494252873563,342.78765913558857
12725.0,39.42528735632184,342.8232968374624
12775.0,44.13793103448276,349.1486916018946
12825.0,41.839080459770116,351.42982373958733
12875.0,37.81609195402299,347.9839630756302
12925.0,41.264367816091955,349.6715198779806
12975.0,33.9080459770115,341.2676238942439
13025.0,38.275862068965516,339.99195291899616
13075.0,36.55172413793103,336.61424073280494
13125.0,35.28735632183908,332.0661620013465
13175.0,36.89655172413793,330.371167668269
13225.0,39.6551724137931,332.62360645815505
13275.0,43.44827586206897,339.594348648724
13325.0,45.97701149425287,348.8715838204811
13375.0,42.64367816091954,352.2698849925615
13425.0,29.770114942528735,337.94563778391836
13475.0,20.57471264367816,313.5332439114494
13525.0,22.528735632183906,295.47980027143444
13575.0,31.03448275862069,291.56674280970407
13625.0,33.793103448275865,291.93890129945373
13675.0,41.724137931034484,302.85415759660776
13725.0,42.758620689655174,313.4779113800044
13775.0,48.04597701149425,329.5313805731209
13825.0,56.89655172413793,354.94429554824535
13875.0,50.3448275862069,367.7003763447559
13925.0,45.51724137931034,372.0456585084438
13975.0,37.93103448275862,365.58949058138717
14025.0,33.10344827586207,353.6725219927084
14075.0,33.793103448275865,344.5062900677306
14125.0,34.02298850574713,337.0549485273848
14175.0,39.6551724137931,338.2720317618899
14225.0,39.195402298850574,338.6894337833557
14275.0,37.58620689655172,336.8930889795194
14325.0,38.62068965517241,336.7566017029764
14375.0,32.64367816091954,328.6564688703826
14425.0,32.298850574712645,321.3414118270433
14475.0,36.666666666666664,320.983095694407
14525.0,37.47126436781609,321.7536428082725
14575.0,36.666666666666664,321.328332467779
14625.0,37.35632183908046,321.8907126109507
14675.0,29.42528735632184,311.770286923367
14725.0,31.03448275862069,305.35551777932346
14775.0,31.49425287356322,300.5436758670901
14825.0,31.49425287356322,296.47156996384194
14875.0,42.41379310344828,307.61193388587503
14925.0,46.206896551724135,322.10609075607636
14975.0,51.264367816091955,341.1294185999525
15025.0,49.770114942528735,355.2352409498983
15075.0,49.195402298850574,366.405549112612
15125.0,49.42528735632184,376.1729414919346
15175.0,42.06896551724138,374.610281756636
15225.0,41.839080459770116,372.9814096029327
15275.0,39.6551724137931,368.6865761363773
15325.0,37.93103448275862,362.74598570717865
15375.0,30.229885057471265,347.43150549069503
15425.0,31.839080459770116,336.61609730655016
15475.0,26.32183908045977,320.0904746676305
15525.0,28.160919540229884,308.5595204700987
15575.0,36.206896551724135,309.5479426768504
15625.0,39.6551724137931,314.9904813661794
15675.0,41.37931034482759,321.8993377256793
15725.0,40.11494252873563,326.05715728912884
15775.0,32.87356321839081,319.9032726576062
15825.0,23.2183908045977,301.8000291446767
15875.0,22.873563218390803,286.0193763277114
15925.0,27.471264367816094,278.80325800498014
15975.0,34.827586206896555,282.5196001578805
16025.0,46.666666666666664,301.4818680471723
16075.0,53.44827586206897,326.59014434013164
16125.0,47.93103448275862,340.4720276955933
16175.0,56.0919540229885,363.12387371897125
16225.0,57.241379310344826,383.8299785298485
16275.0,52.06896551724138,394.4496136691154
16325.0,50.689655172413794,401.5982669459785
16375.0,41.03448275862069,394.753008888566
16425.0,21.149425287356323,362.393212729576
16475.0,22.873563218390803,337.3044744387803
16525.0,28.160919540229884,323.1314233748342
16575.0,33.67816091954023,318.5030203515869
16625.0,42.298850574712645,326.1031022473377
16675.0,43.793103448275865,334.5335612131869
16725.0,40.3448275862069,337.06223324682276
16775.0,33.10344827586207,329.5304898934602
16825.0,30.0,319.00877695409486
16875.0,26.7816091954023,305.80042741619815
16925.0,25.977011494252874,293.5444517536714
16975.0,27.24137931034483,284.8596206655096
17025.0,29.42528735632184,280.4255868127352
17075.0,37.241379310344826,287.11855871511597
17125.0,45.97701149425287,304.45462007341314
17175.0,51.37931034482759,326.3468533527533
17225.0,56.7816091954023,352.09600896642013
17275.0,46.4367816091954,360.0660232335984
17325.0,46.0919540229885,366.3500852232181
17375.0,40.0,363.52796313289116
17425.0,41.264367816091955,362.8290257904466
17475.0,41.14942528735632,362.0840758958183
17525.0,35.51724137931034,353.9284665804703
17575.0,38.04597701149425,350.4067248477231
17625.0,34.367816091954026,342.5115045198877
17675.0,40.57471264367816,344.12209238989516
17725.0,41.264367816091955,346.4076170942893
17775.0,35.40229885057471,340.5136642285824
17825.0,27.471264367816094,324.92750395298896
17875.0,26.551724137931036,310.5080185946481
17925.0,33.333333333333336,307.3619812157566
17975.0,34.94252873563219,306.8452889723775
18025.0,37.241379310344826,309.47776876389196
18075.0,37.01149425287356,311.3982024605921
18125.0,41.37931034482759,318.86003327224364
18175.0,42.41379310344828,326.56171038318894
18225.0,44.59770114942529,336.0031927790692
18275.0,41.37931034482759,339.69543545684536
18325.0,37.12643678160919,337.1367084250946
18375.0,41.03448275862069,340.188868599673
18425.0,42.52873563218391,344.7635674619744
18475.0,38.04597701149425,342.64370505777606
18525.0,37.58620689655172,340.23747391764607
18575.0,31.60919540229885,330.21135634407693
18625.0,39.42528735632184,332.1666617355924
18675.0,45.172413793103445,341.5025998795299
18725.0,41.264367816091955,344.18454617699103
18775.0,38.96551724137931,343.38769628600636
18825.0,33.44827586206897,335.3507398263065
18875.0,28.275862068965516,321.6361896639466
18925.0,35.51724137931034,319.6996007060466
18975.0,34.367816091954026,316.52214281175736
19025.0,35.05747126436781,314.75003775539415
19075.0,41.60919540229885,322.00279163657564
19125.0,37.35632183908046,322.4615784545959
19175.0,40.229885057471265,326.69242347889366
19225.0,45.51724137931034,337.339357863436
19275.0,43.333333333333336,343.43540967131634
19325.0,45.86206896551724,351.97450216393395
19375.0,43.5632183908046,356.13072537919163
19425.0,39.08045977011494,353.6586916644992
19475.0,34.827586206896555,345.88057484542094
19525.0,36.666666666666664,341.749742490197
19575.0,37.81609195402299,339.7863450177448
19625.0,33.67816091954023,332.59343112982145
19675.0,29.770114942528735,321.2880245691195
19725.0,32.98850574712644,316.01831325079576
19775.0,38.275862068965516,318.62453975509146
19825.0,38.735632183908045,321.44437534385884
19875.0,44.827586206896555,331.9705651317482
19925.0,37.93103448275862,331.66912922717756
19975.0,35.747126436781606,328.49500982168826
