time_ms,spike_rate_hz,calcium_proxy
4475.0,6.896551724137931,190.8177890290475
4525.0,15.172413793103448,181.7949837457927
4575.0,30.344827586206897,194.42855651494233
4625.0,44.367816091954026,223.85815961242062
4675.0,61.37931034482759,271.49666755252963
4725.0,80.91954022988506,337.9231977767481
4775.0,98.85057471264368,418.0931650376068
4825.0,111.60919540229885,502.9810628037517
4875.0,118.96551724137932,584.6431222377038
4925.0,121.37931034482759,656.9735917478556
4975.0,102.64367816091954,693.1714333224527
5025.0,82.98850574712644,697.5628348799479
5075.0,61.37931034482759,672.434043885334
5125.0,46.206896551724135,630.9141273370115
5175.0,33.5632183908046,578.8846666149567
5225.0,24.482758620689655,522.7147352241818
5275.0,17.24137931034483,465.4934300507098
5325.0,11.03448275862069,408.76825111577614
5375.0,15.057471264367816,366.12889085681763
5425.0,12.758620689655173,326.96503461746835
5475.0,12.873563218390805,293.96577638657527
5525.0,17.586206896551722,272.32948703574107
5575.0,13.793103448275861,248.94778463946272
5625.0,21.60919540229885,239.59948009496048
5675.0,28.04597701149425,240.28761045031132
5725.0,35.632183908045974,251.0053458763119
5775.0,45.86206896551724,273.7433123438176
5825.0,60.3448275862069,312.3361548282635
5875.0,70.0,357.89451956873916
5925.0,83.2183908045977,414.10834419935793
5975.0,95.05747126436782,477.49707726660085
6025.0,96.20689655172414,532.6765273069547
6075.0,101.72413793103448,586.7481852159449
6125.0,96.4367816091954,625.4485145226201
6175.0,80.34482758620689,636.7138926233572
6225.0,67.35632183908046,628.9101978288579
6275.0,51.60919540229885,601.2779183859345
6325.0,37.01149425287356,558.3997387928098
6375.0,34.71264367816092,519.0384659087306
6425.0,26.551724137931036,474.81950352497256
6475.0,17.24137931034483,424.9515583941136
6525.0,13.908045977011493,378.28712117096933
6575.0,10.344827586206897,334.02890380480954
6625.0,13.333333333333334,300.5595432457451
6675.0,18.96551724137931,279.7538276846424
6725.0,28.39080459770115,274.7348926357985
6775.0,34.13793103448276,278.1648939233826
6825.0,42.41379310344828,292.1259190424078
6875.0,43.5632183908046,305.47911200212536
6925.0,46.7816091954023,321.078590769783
6975.0,57.58620689655172,348.7120246815184
7025.0,59.54022988505747,374.7076228834044
7075.0,74.82758620689656,417.1295795245585
7125.0,81.03448275862068,461.32300144788786
7175.0,79.42528735632185,496.5739117374146
7225.0,91.03448275862068,541.9179937000455
7275.0,82.29885057471265,568.626329135401
7325.0,81.37931034482759,590.0048067919486
7375.0,66.66666666666667,588.452761312607
7425.0,51.839080459770116,567.3372893999268
7475.0,43.9080459770115,538.8767978450485
7525.0,31.49425287356322,498.2067745568508
7575.0,30.344827586206897,462.25031203402216
7625.0,28.39080459770115,429.20720698928614
7675.0,25.632183908045977,397.554392992765
7725.0,22.988505747126435,367.23154110053827
7775.0,19.655172413793103,337.10847406576715
7825.0,20.229885057471265,312.37872762187544
7875.0,19.54022988505747,290.52397892680426
7925.0,33.793103448275865,291.0648755727715
7975.0,42.64367816091954,303.34930874392046
8025.0,50.0,323.57282046323473
8075.0,56.7816091954023,349.7493863289772
8125.0,61.49425287356322,378.20033231105845
8175.0,57.47126436781609,396.90401041308746
8225.0,68.16091954022988,427.01183164130657
8275.0,69.65517241379311,454.48963196194353
8325.0,69.54022988505747,477.5895935350305
8375.0,80.6896551724138,512.0342524363784
8425.0,73.44827586206897,531.5156146489709
8475.0,73.44827586206897,548.0037589254566
8525.0,67.47126436781609,553.9774123256177
8575.0,52.18390804597701,538.6164307886183
8625.0,44.02298850574713,514.716006819292
8675.0,36.89655172413793,484.97046542478796
8725.0,32.06896551724138,453.348019621479
8775.0,31.60919540229885,425.9669483230125
8825.0,32.06896551724138,403.40730873082157
8875.0,34.59770114942529,387.6936943916978
8925.0,30.45977011494253,368.8653884992306
8975.0,30.689655172413794,353.2363082593837
9025.0,28.850574712643677,337.54812134686205
9075.0,31.149425287356323,327.3372293400779
9125.0,33.10344827586207,321.30035793817297
9175.0,41.03448275862069,326.7839964250873
9225.0,48.50574712643678,341.40412345379514
9275.0,57.81609195402299,366.21843178478207
9325.0,61.264367816091955,391.8289415898971
9375.0,70.22988505747126,425.4813712927749
9425.0,70.0,453.6595226626141
9475.0,67.1264367816092,473.6657162863414
9525.0,72.41379310344827,497.66202209307346
9575.0,68.04597701149426,512.139525562978
9625.0,65.40229885057471,520.8571592459523
9675.0,61.49425287356322,523.0190192000539
9725.0,56.55172413793103,518.2459052208602
9775.0,42.18390804597701,495.0159216287575
9825.0,44.13793103448276,477.9694971965897
9875.0,36.666666666666664,453.56152862562465
9925.0,33.67816091954023,428.91337852368656
9975.0,34.94252873563219,409.7389527916845
10025.0,33.44827586206897,391.5126203155544
10075.0,40.229885057471265,385.146217099042
10125.0,39.08045977011494,378.22266009192356
10175.0,40.45977011494253,374.2063271094382
10225.0,37.241379310344826,366.50636287706806
10275.0,33.333333333333336,354.76742004440814
10325.0,37.47126436781609,350.3527438814755
10375.0,41.724137931034484,352.29391669024994
10425.0,47.01149425287356,360.99799734809585
10475.0,50.3448275862069,372.8163270273284
10525.0,61.95402298850575,398.3287639211393
10575.0,65.40229885057471,424.53347236264693
10625.0,69.54022988505747,452.23900060362575
10675.0,72.98850574712644,480.2976479790787
10725.0,67.70114942528735,496.9846212908478
10775.0,65.17241379310344,507.7263066763969
10825.0,57.35632183908046,506.3794467577206
10875.0,55.172413793103445,502.321528401901
10925.0,52.52873563218391,495.35714833593977
10975.0,41.37931034482759,474.57250980863677
11025.0,42.52873563218391,458.5180487589175
11075.0,35.51724137931034,435.5636776126154
11125.0,33.44827586206897,413.37112938516935
11175.0,41.03448275862069,404.7213552239224
11225.0,38.39080459770115,393.8671681874778
11275.0,44.02298850574713,392.2030836599448
11325.0,42.18390804597701,388.33920445548483
11375.0,42.41379310344828,385.37553787194327
11425.0,44.827586206896555,386.09263817386557
11475.0,37.241379310344826,376.5630138615006
11525.0,37.701149425287355,369.10976441641003
11575.0,45.05747126436781,372.62563699246033
11625.0,43.793103448275865,373.90914256255155
11675.0,55.40229885057471,390.5019826959972
11725.0,57.81609195402299,407.77093875795345
11775.0,57.81609195402299,422.3847761521102
11825.0,65.97701149425288,445.6586807051516
11875.0,61.14942528735632,458.9109722338133
11925.0,66.55172413793103,477.3442052728153
11975.0,66.32183908045977,492.64241823009775
12025.0,58.735632183908045,495.45765453688443
12075.0,55.51724137931034,493.5424980203212
12125.0,48.160919540229884,482.09510156629847
12175.0,39.310344827586206,460.58665529941607
12225.0,41.839080459770116,445.7578082407448
12275.0,39.770114942528735,430.4445525479349
12325.0,37.35632183908046,414.2585352627269
12375.0,44.252873563218394,409.77098826797214
12425.0,42.98850574712644,404.2837637549732
12475.0,42.06896551724138,398.4073306494306
12525.0,44.59770114942529,396.81208801208504
12575.0,42.41379310344828,392.54330002102137
12625.0,41.14942528735632,387.24202376069223
12675.0,44.13793103448276,386.7491564561314
12725.0,45.05747126436781,387.55865701697155
12775.0,41.264367816091955,383.1741751845815
12825.0,52.18390804597701,394.0495519051142
12875.0,51.49425287356322,402.33244680727955
12925.0,54.59770114942529,413.48494714658136
12975.0,58.62068965517241,428.29873208409526
13025.0,55.40229885057471,436.53652152383364
13075.0,61.264367816091955,451.34017362409384
13125.0,63.44827586206897,466.7913904158711
13175.0,57.93103448275862,472.500346412107
13225.0,54.59770114942529,472.8828525130672
13275.0,48.160919540229884,464.60770740480154
13325.0,51.49425287356322,462.057657158161
13375.0,50.91954022988506,459.1362344084723
13425.0,45.86206896551724,449.905717421364
13475.0,41.14942528735632,435.79903453951977
13525.0,40.57471264367816,423.0910636257023
13575.0,44.48275862068966,417.5519712988015
13625.0,41.49425287356322,408.87160116797605
13675.0,42.41379310344828,402.74986049385495
13725.0,40.57471264367816,395.11162648694176
13775.0,40.3448275862069,388.3387583717289
13825.0,46.666666666666664,391.0509059936072
13875.0,47.81609195402299,394.8857874282028
13925.0,47.12643678160919,397.21031965979387
13975.0,49.6551724137931,402.5532320542693
14025.0,49.08045977011494,406.30862747989346
14075.0,49.6551724137931,410.2501468280728
14125.0,60.0,427.4067703523482
14175.0,56.206896551724135,436.861735489308
14225.0,53.67816091954023,441.4829975606976
14275.0,56.32183908045977,448.92908037776505
14325.0,51.95402298850575,449.3939800115678
14375.0,50.11494252873563,447.33049541677593
14425.0,51.37931034482759,447.2764612471967
14475.0,51.839080459770116,447.846443952198
14525.0,54.71264367816092,452.1714657796341
14575.0,48.04597701149425,446.9294365815615
14625.0,52.06896551724138,447.8659640129165
14675.0,48.275862068965516,443.5918415359175
14725.0,40.689655172413794,429.8393505503041
14775.0,42.52873563218391,420.6521439162655
14825.0,40.804597701149426,410.57236120341327
14875.0,36.55172413793103,396.3583391762141
14925.0,41.95402298850575,391.5430761462885
14975.0,47.12643678160919,394.3786634541017
15025.0,47.47126436781609,397.2402123517895
15075.0,48.96551724137931,401.6575290549471
15125.0,48.62068965517241,404.93558540570996
15175.0,54.252873563218394,415.23702006808435
15225.0,55.05747126436781,425.0270906862165
15275.0,57.241379310344826,436.2323417000823
15325.0,54.367816091954026,441.87674614824493
15375.0,46.206896551724135,435.7493730345833
15425.0,48.04597701149425,433.0212228187768
15475.0,54.13793103448276,438.8484651329897
15525.0,54.71264367816092,444.54798939706313
15575.0,50.11494252873563,443.23221365820456
15625.0,45.97701149425287,436.59141501878634
15675.0,45.86206896551724,430.81941548766116
15725.0,55.172413793103445,438.3711825324989
15775.0,53.44827586206897,442.4603260306844
15825.0,50.0,441.31688425603613
15875.0,45.51724137931034,434.36187199490587
15925.0,38.62068965517241,419.2606512819757
15975.0,40.804597701149426,409.39381839812893
16025.0,42.18390804597701,402.8859016239037
16075.0,41.724137931034484,396.7623777038633
16125.0,48.62068965517241,400.7939384065579
16175.0,49.42528735632184,405.28167244227586
16225.0,48.04597701149425,407.23478635432593
16275.0,52.64367816091954,415.0303380996613
16325.0,52.758620689655174,421.7830090811184
16375.0,55.172413793103445,430.72285392149195
16425.0,59.42528735632184,443.97260909216527
16475.0,52.64367816091954,446.1274093886972
16525.0,45.05747126436781,437.81116566282446
16575.0,46.4367816091954,432.61615489211977
16625.0,51.264367816091955,434.6697378519667
16675.0,53.793103448275865,439.78540883350433
16725.0,52.87356321839081,442.8891301368342
16775.0,43.793103448275865,433.3851841992769
16825.0,47.47126436781609,430.2539343077328
16875.0,50.229885057471265,431.28885743962024
16925.0,51.14942528735632,433.3921713705625
16975.0,53.10344827586207,437.7862626211228
17025.0,42.98850574712644,427.98983577069953
17075.0,36.32183908045977,410.79199159309405
17125.0,37.93103448275862,398.3877079948462
17175.0,38.39080459770115,388.50116351589446
17225.0,44.367816091954026,388.1187862318739
17275.0,54.827586206896555,401.77186805041964
17325.0,56.55172413793103,415.6300778832636
17375.0,56.666666666666664,427.51205077683073
17425.0,52.298850574712645,431.7341170387582
17475.0,47.58620689655172,429.01098777726804
17525.0,49.195402298850574,428.8560402621752
17575.0,55.51724137931034,437.16869425490415
17625.0,56.55172413793103,445.58697145492465
17675.0,52.98850574712644,447.95124688511424
17725.0,48.96551724137931,444.5789080312891
17775.0,50.804597701149426,444.1850591957
17825.0,49.88505747126437,442.62229074690515
17875.0,46.7816091954023,437.1503210327311
17925.0,47.241379310344826,433.1324202540393
17975.0,48.50574712643678,431.4226690618824
18025.0,46.4367816091954,427.21299427631067
18075.0,51.60919540229885,430.56027366110993
18125.0,50.57471264367816,432.00738348912085
18175.0,43.9080459770115,424.3260603282792
18225.0,37.47126436781609,409.22559780344614
18275.0,32.41379310344828,389.68827054933627
18325.0,36.32183908045977,378.3747440202884
18375.0,42.64367816091954,377.2434103097365
18425.0,56.89655172413793,395.32779300827775
18475.0,59.88505747126437,414.6289131291451
18525.0,56.206896551724135,426.0496342206852
18575.0,53.9080459770115,432.64530945055685
18625.0,48.160919540229884,430.55055659729965
18675.0,51.839080459770116,433.6895592569472
18725.0,55.172413793103445,440.80014009482215
18775.0,56.89655172413793,449.1215818525254
18825.0,54.827586206896555,453.3993678422638
18875.0,49.770114942528735,450.26640415464755
18925.0,51.14942528735632,449.4606452698753
18975.0,49.6551724137931,446.78155959967523
19025.0,50.57471264367816,445.7401571658256
19075.0,49.195402298850574,443.01465816051854
19125.0,46.55172413793103,437.1758799799127
19175.0,43.793103448275865,428.55185578264457
19225.0,45.172413793103445,423.0929658674353
19275.0,46.4367816091954,420.1601466221862
19325.0,48.39080459770115,420.2878430578689
19375.0,41.724137931034484,411.4880120312134
19425.0,34.13793103448276,393.90804310017666
19475.0,37.241379310344826,383.176293042573
19525.0,43.333333333333336,382.23054048362917
19575.0,52.06896551724138,393.10107635320026
19625.0,58.50574712643678,410.90001578038965
19675.0,47.47126436781609,411.219104652277
19725.0,46.0919540229885,409.6455972926309
19775.0,50.0,413.5349734809868
19825.0,58.04597701149425,427.57910243132005
19875.0,63.793103448275865,447.14780272551997
19925.0,59.770114942528735,458.3366859462191
19975.0,54.252873563218394,460.4336876658473
